index;k_hex;k_dec;hash160;wif;y_parity;match
18445;40000000000000480c;1180591620717411321868;bf446f467e472d17f36409107c539d25993a4c0b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxsR8MWgpF;impar;NÃO
18446;40000000000000480d;1180591620717411321869;67e455c4220727c09a00910304badeb72eb4d318;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxsv3BBgRU;impar;NÃO
18447;40000000000000480e;1180591620717411321870;6fe7011114838ee873287e26b8a13915b60a5fa7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxtQuWdH3T;par;NÃO
18448;40000000000000480f;1180591620717411321871;b11aed1bca7f85bbad119db022c7df6e8b3a1028;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxtuq1MPNK;impar;NÃO
18449;400000000000004810;1180591620717411321872;e4573daa80f3555941c5c3374341c20f51775ba3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxuQkVjHvu;par;NÃO
18450;400000000000004811;1180591620717411321873;8871f5a0ac9ec6c3d07d98ac87ec8de09fe10904;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxuubBx1Yf;impar;NÃO
18451;400000000000004812;1180591620717411321874;a11d62271a0a199db0b8716611d065a08b30ab81;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxvQTNNLMa;impar;NÃO
18452;400000000000004813;1180591620717411321875;1513143d831f89a921359c174e4d082f755bdcd5;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxvuKBZDVi;impar;NÃO
18453;400000000000004814;1180591620717411321876;8d8a3f392d36c9b8dd60c2fac12da2ee4ab1ed33;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxwQG6xyYP;par;NÃO
18454;400000000000004815;1180591620717411321877;59113bfa8b0b857a1d4b8dfbee22d428cce2f727;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxwu6Lv97E;impar;NÃO
18455;400000000000004816;1180591620717411321878;0daa265be6314523d071b7192abda1653fd45b37;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxxPypsUwY;par;NÃO
18456;400000000000004817;1180591620717411321879;e2a6ad1b2a4e5e6aaa94c252980d64243aedcb23;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxxtvrkiTU;impar;NÃO
18457;400000000000004818;1180591620717411321880;b04bed2a61451d81308a06530ff92d226bcd9e1e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxyPns22Xq;impar;NÃO
18458;400000000000004819;1180591620717411321881;15376d9487c825ea4ec58e33dbd747e6334865e9;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxytea4Htj;impar;NÃO
18459;40000000000000481a;1180591620717411321882;d37a29ca760b9db1aa2a56cbf46e41684ae83558;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxzPXy5WLV;par;NÃO
18460;40000000000000481b;1180591620717411321883;6a07017a7d1b6a120ec52d4a7c892e3e3381701f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYxztQ7puaH;impar;NÃO
18461;40000000000000481c;1180591620717411321884;6c788caa6b85caeb9154896250339acdb6e95851;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy1PL3v5NV;par;NÃO
18462;40000000000000481d;1180591620717411321885;0de97b78cbbd8293ea83fb93ea391a379f159d79;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy1tCTpPfC;par;NÃO
18463;40000000000000481e;1180591620717411321886;aa57d86d327fc74bb3a26b665a18835c43f3bb12;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy2P3VyU3E;impar;NÃO
18464;40000000000000481f;1180591620717411321887;6007ff1decc6e8c82c9a4f356fcfd7c7368c8fdd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy2sxoscqw;impar;NÃO
18465;400000000000004820;1180591620717411321888;27925c809a9596acb14f5f62e5392dc81f88f313;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy3NsdR8mK;impar;NÃO
18466;400000000000004821;1180591620717411321889;09eecc20939c0bb1828625d73e57d7f818e2e709;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy3sjR2MNd;impar;NÃO
18467;400000000000004822;1180591620717411321890;f225ddb23337d1366e4d5ce7f4e2603d75333b68;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy4NZ5cJb7;par;NÃO
18468;400000000000004823;1180591620717411321891;892912db5af9800594d267190a1368e3f55cb784;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy4sSxGSDd;impar;NÃO
18469;400000000000004824;1180591620717411321892;2828d31495ce8e2ba84468b85377daff1ebafd61;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy5NLPbiZ4;impar;NÃO
18470;400000000000004825;1180591620717411321893;381aaf5fcca97142a2439b8c1772bab32be09060;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy5sCj4DjQ;par;NÃO
18471;400000000000004826;1180591620717411321894;ce7e4b413f9d85ea9274cb07fb4d143053b0dbd0;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy6N6kJ57K;impar;NÃO
18472;400000000000004827;1180591620717411321895;5ac81bf4d3cfea230239a7cdd5c25fedbfd2f115;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy6rwzPwug;par;NÃO
18473;400000000000004828;1180591620717411321896;c19e705965f1773daffe6f8441a0e29b1cfda7af;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy7Mvi7ziR;par;NÃO
18474;400000000000004829;1180591620717411321897;1c6e8128bcd353d586cdb248df45135f1cec63b3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy7rjgee2e;par;NÃO
18475;40000000000000482a;1180591620717411321898;4afd6d20929b02e8b15a0400ee5cfe49d22e96c7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy8MdULUDW;impar;NÃO
18476;40000000000000482b;1180591620717411321899;1a0f92f1d16ba288fbccc78bff913d3e938a949f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy8rUMq7kW;par;NÃO
18477;40000000000000482c;1180591620717411321900;89272360dd2498f958b16640b63edfe91ff6be49;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy9MPZQMdL;impar;NÃO
18478;40000000000000482d;1180591620717411321901;7cda0aa6647fb3e111ad1a857277912ba16e6e5a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYy9rHWSkEG;par;NÃO
18479;40000000000000482e;1180591620717411321902;66e560ed4be7cd9de3f44b1d054fb089c85011d4;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyAMAaMzzX;impar;NÃO
18480;40000000000000482f;1180591620717411321903;7d3b9fef8dc5bf388c7ef44f91ab565ebcecf223;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyAr7JiqBF;par;NÃO
18481;400000000000004830;1180591620717411321904;f9412a3f512638a850cc4bb7c33d2a039d4989e3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyBLx3cGqQ;impar;NÃO
18482;400000000000004831;1180591620717411321905;9f8e9f3ec9b2884433bde90db8255a80f464525a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyBqovAtW2;par;NÃO
18483;400000000000004832;1180591620717411321906;c7a83f115a410a7ead91291fb51dc6fbeb2f059e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyCLi3fowL;impar;NÃO
18484;400000000000004833;1180591620717411321907;fe46786d03fafc5f0ef4c5dafd949ecdef7d8bcd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyCqYjhpKK;par;NÃO
18485;400000000000004834;1180591620717411321908;cd0893417c59fad2ad9d3fb9b1f6c61c565f91f6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyDLUtXkU2;par;NÃO
18486;400000000000004835;1180591620717411321909;35f3867190b55ed07bdc5eb39af7b4d360361b28;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyDqNQKCGD;par;NÃO
18487;400000000000004836;1180591620717411321910;3964b558622220269f119fa411c49da23897df87;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyELHMavRk;par;NÃO
18488;400000000000004837;1180591620717411321911;a727aa63edf76f0cad6859596f1f4c7a412a4f08;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyEq9CBDc6;par;NÃO
18489;400000000000004838;1180591620717411321912;74645c037134f8f6547593fdbe3edfb51f48b871;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyFKzDEHDU;impar;NÃO
18490;400000000000004839;1180591620717411321913;a11708201438549a4f354a64e8ba14202488c5cf;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyFpscUNnp;impar;NÃO
18491;40000000000000483a;1180591620717411321914;d4bc5854c0e12c5179e1b30f3258088d0f5f96c5;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyGKjPLJEE;par;NÃO
18492;40000000000000483b;1180591620717411321915;69f94f1d1c907c2f6eefcf311ecf98ae8c30972f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyGpexMY8K;impar;NÃO
18493;40000000000000483c;1180591620717411321916;cfc8329990955bcbbe65257262b16b48c7642c56;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyHKWdUbFi;par;NÃO
18494;40000000000000483d;1180591620717411321917;4ddfffa379c891479578facc92021f98a442129f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyHpPtaFcJ;impar;NÃO
18495;40000000000000483e;1180591620717411321918;d279fc2c760969415fa47ede3bb4a248d08064e9;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyJKJQdm37;impar;NÃO
18496;40000000000000483f;1180591620717411321919;2eefd11bbd7f9e435b5b36393fe3532cc5295f8e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyJpDFNfRG;par;NÃO
18497;400000000000004840;1180591620717411321920;64c7a7cc555ae284bbe6ef9226016b62d12a4a6f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyKK1vXRhX;impar;NÃO
18498;400000000000004841;1180591620717411321921;c4969e80bff131560d7de3716e5086b625dbe98b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyKoyNCsAU;impar;NÃO
18499;400000000000004842;1180591620717411321922;a625c100909f02d5016a906b1f4fd4769dd850e9;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyLJqHZT8v;par;NÃO
18500;400000000000004843;1180591620717411321923;4fa8851a140cf85614ad6ac710718dd41e6dcd03;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyLoeUMXtq;par;NÃO
18501;400000000000004844;1180591620717411321924;16776751fd4a91359c586df8db82c32d3fa275da;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyMJYCygPJ;par;NÃO
18502;400000000000004845;1180591620717411321925;bc74dfd155637df17f63fad258a13c93cd2efe4b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyMoX1a2uU;impar;NÃO
18503;400000000000004846;1180591620717411321926;0adcb9de8ceb445bc778360a2ae7f8e53f5b8254;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyNJLTo2CH;impar;NÃO
18504;400000000000004847;1180591620717411321927;66369cf68b20219ae91c3648458a90945bfc4a69;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyNoGZ1Nud;impar;NÃO
18505;400000000000004848;1180591620717411321928;2f8babaca0431458471a24792cadbef0be633453;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyPJ5ymYv4;par;NÃO
18506;400000000000004849;1180591620717411321929;beaaa21cbed1c1425ff552aae0ba5cc0fd87440b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyPnxLHybF;par;NÃO
18507;40000000000000484a;1180591620717411321930;be95759535382dcb6e9ede0986a9d3add71f4584;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyQHqSYPt3;impar;NÃO
18508;40000000000000484b;1180591620717411321931;53c02f728587026bd4a1d896c93d0fa57343a501;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyQnnvENQ5;par;NÃO
18509;40000000000000484c;1180591620717411321932;9a0ed26e3a68362dcb5014f7000e30c25e9f60f6;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyRHeqKbgn;par;NÃO
18510;40000000000000484d;1180591620717411321933;c04926d9c6daa90ac3238826ebec550bc788b30c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyRnZ7EY44;par;NÃO
18511;40000000000000484e;1180591620717411321934;7fd6147c213b54ed1cd39fe28121418e53db508c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYySHRubFj8;impar;NÃO
18512;40000000000000484f;1180591620717411321935;7d2bb5f1b25cd27d269e67448d381add07ce42c1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYySnERLLPc;impar;NÃO
18513;400000000000004850;1180591620717411321936;4cb9ee287d1a31b124ef6936bbffcbdf9afedf5d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyTH7vrbj7;par;NÃO
18514;400000000000004851;1180591620717411321937;7c9d62b895b937de7d81a4dd9cf602cc81720095;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyTn1M7BJ8;par;NÃO
18515;400000000000004852;1180591620717411321938;b90fc3e9ad14fa7c14b4d99f8fba830edb27543a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyUGv34MqB;par;NÃO
18516;400000000000004853;1180591620717411321939;7e815eb96341b6eaf2282ec759443df192bcc76a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyUmrAcs2P;par;NÃO
18517;400000000000004854;1180591620717411321940;75dff9ee12893b972aa61d00c588699ee9e95cf7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyVGf1KyBc;impar;NÃO
18518;400000000000004855;1180591620717411321941;992486bcf6629b538ecbc16e7296308fa81f32c3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyVmZ55CwR;impar;NÃO
18519;400000000000004856;1180591620717411321942;aab66dea0ba6a224fcf975f953f1e1246cf0c5f7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyWGWYkhT1;par;NÃO
18520;400000000000004857;1180591620717411321943;18ec7506edbbc257aa7d66bfde1fecc2312a8b2d;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyWmHrjpj7;impar;NÃO
18521;400000000000004858;1180591620717411321944;66451320a007731e22ac0c2f37f92235444e1d10;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyXGCo27U4;par;NÃO
18522;400000000000004859;1180591620717411321945;c7660643cce456243e05474e34e55eb817a527b4;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyXm4JozCi;impar;NÃO
18523;40000000000000485a;1180591620717411321946;c9b82ee2659e3111b49960d64049ed0dcc27dd98;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyYFxY6fUN;par;NÃO
18524;40000000000000485b;1180591620717411321947;9c01155c56ce9a6d35f3aa004e43af72a47177c7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyYkrpnjba;impar;NÃO
18525;40000000000000485c;1180591620717411321948;8448c500a4e43c857b6e9e5e91354b6c3650c7bb;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyZFn2ABa7;par;NÃO
18526;40000000000000485d;1180591620717411321949;10ca4712654fbeb7d954d274c2c40999b4603bca;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyZkbXAWXa;par;NÃO
18527;40000000000000485e;1180591620717411321950;1070536528aaab73279315415d9fa482f7b8f484;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyaFYPR8Ge;par;NÃO
18528;40000000000000485f;1180591620717411321951;3f6caadae9d035ebd0ebe57aba37de1e57e786c7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyakQmZJTR;par;NÃO
18529;400000000000004860;1180591620717411321952;d6191ff23934243119c703a6fe7bc9c1e6b63874;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYybFHuCFaf;impar;NÃO
18530;400000000000004861;1180591620717411321953;b6ad2a7468eaa8fb690c4412baff6f9fc53cb794;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYybkCjWGe8;par;NÃO
18531;400000000000004862;1180591620717411321954;85b6a64574e04ef90f3dfb386e73a1b5e46d1e7b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYycEzvJnuP;par;NÃO
18532;400000000000004863;1180591620717411321955;fdbc22c377d32daf65c671af4e1da85bbfa4ce51;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYycjspfGYt;par;NÃO
18533;400000000000004864;1180591620717411321956;525bab2ab58bc546a67adced76472a81e4b94a0b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYydErRyu8Q;par;NÃO
18534;400000000000004865;1180591620717411321957;168b5c5187bb14a0efdc26d238a63cf1953854fd;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYydjf5XgZP;par;NÃO
18535;400000000000004866;1180591620717411321958;fb7f0b9ba4c242fc585fad72f709eade7ddf55f0;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyeEYoiGoH;par;NÃO
18536;400000000000004867;1180591620717411321959;9c615d114f62cfc574366f6af96d4e5823314c2b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyejUoJbAo;par;NÃO
18537;400000000000004868;1180591620717411321960;08c89d6a90aaf8aadc052e3b5f4a7c8948b5d6cb;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyfELjDcwv;impar;NÃO
18538;400000000000004869;1180591620717411321961;1f5e4a6dc0ca406aac7ad6e2f9dd625d91c88b6e;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyfjC79RBb;par;NÃO
18539;40000000000000486a;1180591620717411321962;4300a0d42f65d7de578cdd0b785f39c6b3dfa868;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYygEACrRx8;impar;NÃO
18540;40000000000000486b;1180591620717411321963;74e81143fc2fe1f87d077fb0ed11cd796ae492f8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYygiyxL9YC;impar;NÃO
18541;40000000000000486c;1180591620717411321964;9d04307f8ea2e0fa85f046d77524ae702df60dd3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyhDtfaXKN;impar;NÃO
18542;40000000000000486d;1180591620717411321965;0a978896e9199a9fe71912e83046a198df596a38;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyhiocnueq;par;NÃO
18543;40000000000000486e;1180591620717411321966;543fc72c3015e8a64bf239a16e180282d500c230;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyiDdX9eLP;impar;NÃO
18544;40000000000000486f;1180591620717411321967;1a4ec92d91f2501a1c7f6b49a7b2204ff9f71688;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyiiV1a6oq;impar;NÃO
18545;400000000000004870;1180591620717411321968;e5a1a6b7d74599b6944bda4465591a918a11667c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyjDTLAaqL;impar;NÃO
18546;400000000000004871;1180591620717411321969;415d19bd76e98427f994d1a68887c76f56c4db82;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyjiFu1mvX;impar;NÃO
18547;400000000000004872;1180591620717411321970;ca34adfbdff93132a7edf84e69bb497417cea07a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYykD8VGu4U;par;NÃO
18548;400000000000004873;1180591620717411321971;dae6cd26f6b1d075ed8ea6c057e571dcdc624e00;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyki5YrDx4;par;NÃO
18549;400000000000004874;1180591620717411321972;5b4daf3c304c677636aae9f3a9ea0cc48d7836ae;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYymCvhmFah;impar;NÃO
18550;400000000000004875;1180591620717411321973;36af32460c19f538952534039409de4ddefa10c8;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYymhngR2UK;impar;NÃO
18551;400000000000004876;1180591620717411321974;b9d13e2a6fd173d54d158028313ac09b15b4665f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYynChH5Nhr;impar;NÃO
18552;400000000000004877;1180591620717411321975;c99993a6f25d3ea3c9fb5e4ae8c2df45327fb54b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYynhcwiLkP;impar;NÃO
18553;400000000000004878;1180591620717411321976;e548ac641896cba973061ea5caed4bfa24db4969;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyoCV5f4pd;par;NÃO
18554;400000000000004879;1180591620717411321977;04065dc3a80b1154d94397cdb201241ca18c861f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyohPFfLDW;impar;NÃO
18555;40000000000000487a;1180591620717411321978;63ced14eb0ceb502ddab4a98542b0ac7d64c3c0b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYypCDG5VUZ;impar;NÃO
18556;40000000000000487b;1180591620717411321979;494eb9bb3152f85e72bff515e6af9dd0a2b9d39b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyph4GbMgE;par;NÃO
18557;40000000000000487c;1180591620717411321980;ee4b9ea66eeccd9d8d209bd7f676b93220294b3c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyqC24wfR6;par;NÃO
18558;40000000000000487d;1180591620717411321981;c38f3f16db023dbb7c0f1fe335d0bb5322252b69;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyqgvNrwtM;impar;NÃO
18559;40000000000000487e;1180591620717411321982;6104b0467eea159351ecef6609f61b1fc3afcc63;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyrBnKkG84;impar;NÃO
18560;40000000000000487f;1180591620717411321983;298524276ade669265174cb18bd4d8b1c019e8f2;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyrgfXWdLf;impar;NÃO
18561;400000000000004880;1180591620717411321984;a3e6557fd1ad9359fe9b35df7237ad834466b877;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYysBY3PUWC;impar;NÃO
18562;400000000000004881;1180591620717411321985;832d56c8daa8bf4e50f46bf7542e4b3f468b7f4f;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYysgNESXyd;impar;NÃO
18563;400000000000004882;1180591620717411321986;8092e0b6a146f41557b13fdca347ca134315cd82;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYytBHYkW7D;par;NÃO
18564;400000000000004883;1180591620717411321987;48ce8f8bd8ae01b78c6f9898057d66b7058dd80b;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYytgDTVjz2;impar;NÃO
18565;400000000000004884;1180591620717411321988;c5c37115367ab6b2b784b72c726d8fe1839a6d57;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyuB32hmxb;par;NÃO
18566;400000000000004885;1180591620717411321989;c49289276614554c6020689fa8413674e792a8b9;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyufxhM4ec;par;NÃO
18567;400000000000004886;1180591620717411321990;b5a16af0a0290449fda6a1d4e4cd6fb18bed303a;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyvApj3dcH;par;NÃO
18568;400000000000004887;1180591620717411321991;bac74e2947f811ab34045baf65a94a7c93b086df;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyvff5gf1g;impar;NÃO
18569;400000000000004888;1180591620717411321992;9d3351ce1d3c2f7185df3806ae5a1f73140809ce;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYywAdHE3fY;par;NÃO
18570;400000000000004889;1180591620717411321993;3cf52c1e726e28bf613e2895dfd427098c3fdfa2;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYywfWFoVgp;impar;NÃO
18571;40000000000000488a;1180591620717411321994;e2c6bdef29b82eb335c2c957086d11f412ff65e7;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyxALFLQom;par;NÃO
18572;40000000000000488b;1180591620717411321995;b4cbaad0da393fd4eefa5fd9fe3634cc61c74ee3;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyxfGcK8oo;par;NÃO
18573;40000000000000488c;1180591620717411321996;7a632ab70e7c9c65f9f1c5219651e3b20266ffc1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyyAAFM8e4;par;NÃO
18574;40000000000000488d;1180591620717411321997;b440352f89d16502d8eeeacc06cd803b50566d70;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyyf1sr3Ta;impar;NÃO
18575;40000000000000488e;1180591620717411321998;0776ef2ee56d6385c29da3547ad73e2327027f50;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyz9rCKvdq;par;NÃO
18576;40000000000000488f;1180591620717411321999;02ff7c1370d52ee9c4c7fb2a69a5aa623abf2da1;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYyzejQEg3Y;impar;NÃO
18577;400000000000004890;1180591620717411322000;8458d2bb1e3bd6c6a4b67dcefd15f7015fd90254;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYz19eCmZFX;impar;NÃO
18578;400000000000004891;1180591620717411322001;83ca528dd20aa2cd853ad4d1ea4050392fc85b70;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYz1eZm3BKJ;par;NÃO
18579;400000000000004892;1180591620717411322002;01c96b9c51c30bcf7465857893843c996ed1349c;KwDiBf89QgGbjEhKnhXJuH7LrciVrZi3qxGLkchTagYz29TSXJE9;par;NÃO
